order_item_id,order_id,customer_id,product_id,quantity,unit_price,subtotal,rating
354,148,16,30,2,1500000,3000000,3.0
355,148,16,21,2,1200000,2400000,5.0
356,149,16,45,3,2000000,6000000,3.0
357,149,16,59,3,2000000,6000000,5.0
358,149,16,34,3,2000000,6000000,4.0
359,150,16,34,3,2000000,6000000,4.0
360,151,16,53,3,1200000,3600000,
361,152,16,21,1,1200000,1200000,4.0
362,152,16,37,1,1500000,1500000,5.0
363,152,16,26,2,1200000,2400000,4.0
364,152,16,59,1,2000000,2000000,5.0
365,153,17,31,1,800000,800000,5.0
366,154,17,29,1,800000,800000,5.0
367,154,17,36,2,800000,1600000,4.0
368,155,17,36,1,800000,800000,5.0
369,155,17,29,2,800000,1600000,5.0
370,155,17,24,3,800000,2400000,4.0
371,156,17,28,2,500000,1000000,5.0
372,156,17,31,1,800000,800000,4.0
373,157,17,28,1,500000,500000,5.0
374,158,17,28,1,500000,500000,
375,158,17,23,1,800000,800000,
376,158,17,31,3,800000,2400000,
377,158,17,24,3,800000,2400000,
378,159,17,36,3,800000,2400000,5.0
379,160,17,23,1,800000,800000,3.0
380,160,17,31,1,800000,800000,4.0
381,160,17,28,2,500000,1000000,5.0
382,161,17,23,2,800000,1600000,
383,161,17,31,2,800000,1600000,
384,161,17,36,2,800000,1600000,
385,162,17,24,1,800000,800000,4.0
386,162,17,23,1,800000,800000,5.0
387,162,17,28,3,500000,1500000,5.0
388,163,17,36,3,800000,2400000,
389,164,17,28,2,500000,1000000,5.0
390,165,18,13,2,2000000,4000000,4.0
391,165,18,15,3,2000000,6000000,3.0
392,165,18,4,1,1500000,1500000,5.0
393,165,18,10,1,1200000,1200000,5.0
394,166,18,15,2,2000000,4000000,5.0
395,166,18,8,3,1500000,4500000,5.0
396,167,18,14,1,2000000,2000000,3.0
397,167,18,13,3,2000000,6000000,5.0
398,168,18,15,2,2000000,4000000,4.0
399,169,18,8,1,1500000,1500000,4.0
400,169,18,10,3,1200000,3600000,5.0
401,170,18,4,3,1500000,4500000,4.0
402,171,18,10,2,1200000,2400000,3.0
403,172,19,63,1,800000,800000,
404,172,19,64,3,800000,2400000,
405,172,19,5,3,800000,2400000,
406,173,19,5,1,800000,800000,4.0
407,174,19,6,3,500000,1500000,5.0
408,174,19,67,3,500000,1500000,5.0
409,174,19,64,2,800000,1600000,5.0
410,175,19,5,1,800000,800000,5.0
411,175,19,67,3,500000,1500000,4.0
412,176,19,67,2,500000,1000000,4.0
413,176,19,2,2,800000,1600000,5.0
414,176,19,71,2,800000,1600000,5.0
415,177,19,2,2,800000,1600000,5.0
416,178,19,78,2,500000,1000000,
417,178,19,63,3,800000,2400000,
418,179,19,71,1,800000,800000,5.0
419,180,19,61,3,500000,1500000,4.0
420,180,19,67,1,500000,500000,5.0
421,180,19,63,3,800000,2400000,5.0
422,180,19,6,3,500000,1500000,4.0
423,181,19,5,3,800000,2400000,5.0
424,181,19,67,2,500000,1000000,3.0
425,182,19,6,2,500000,1000000,5.0
426,182,19,71,3,800000,2400000,4.0
427,182,19,18,3,800000,2400000,5.0
428,182,19,61,3,500000,1500000,3.0
429,183,19,2,3,800000,2400000,5.0
430,183,19,67,2,500000,1000000,3.0
431,184,20,80,1,1500000,1500000,3.0
432,184,20,88,1,2000000,2000000,5.0
433,184,20,93,2,1500000,3000000,4.0
434,185,20,15,3,2000000,6000000,
435,186,20,65,3,2000000,6000000,4.0
436,186,20,20,3,1500000,4500000,5.0
437,186,20,68,2,1500000,3000000,5.0
438,187,20,77,3,1500000,4500000,4.0
439,188,20,14,2,2000000,4000000,4.0
440,188,20,79,2,1500000,3000000,5.0
441,188,20,97,1,2000000,2000000,5.0
442,189,20,10,1,1200000,1200000,5.0
443,189,20,65,2,2000000,4000000,4.0
444,190,20,79,3,1500000,4500000,4.0
445,191,20,65,3,2000000,6000000,4.0
446,191,20,79,1,1500000,1500000,5.0
447,191,20,73,3,1500000,4500000,5.0
448,191,20,20,1,1500000,1500000,4.0
449,192,20,20,1,1500000,1500000,5.0
450,192,20,84,1,2000000,2000000,5.0
451,193,20,100,1,1200000,1200000,5.0
452,193,20,8,2,1500000,3000000,5.0
453,193,20,84,3,2000000,6000000,5.0
454,194,21,76,2,5000000,10000000,4.0
455,194,21,128,2,5000000,10000000,5.0
456,194,21,122,3,5000000,15000000,5.0
457,194,21,62,1,5000000,5000000,5.0
458,195,21,74,2,5000000,10000000,5.0
459,195,21,123,1,5000000,5000000,4.0
460,195,21,124,2,5000000,10000000,3.0
461,196,21,125,1,3000000,3000000,5.0
462,196,21,124,1,5000000,5000000,4.0
463,196,21,66,3,5000000,15000000,5.0
464,196,21,128,3,5000000,15000000,5.0
465,197,21,127,3,3000000,9000000,5.0
466,197,21,69,1,3000000,3000000,5.0
467,198,21,125,2,3000000,6000000,5.0
468,198,21,75,3,3000000,9000000,5.0
469,198,21,135,1,5000000,5000000,5.0
470,198,21,121,2,5000000,10000000,5.0
471,199,21,74,2,5000000,10000000,3.0
472,200,21,127,2,3000000,6000000,
473,201,22,45,1,2000000,2000000,5.0
474,201,22,38,1,2000000,2000000,5.0
475,202,22,26,3,1200000,3600000,4.0
476,202,22,43,2,2000000,4000000,4.0
477,202,22,30,1,1500000,1500000,3.0
478,202,22,45,3,2000000,6000000,5.0
479,203,22,38,3,2000000,6000000,
480,203,22,57,2,1500000,3000000,
481,203,22,30,3,1500000,4500000,
482,203,22,21,2,1200000,2400000,
483,204,22,38,2,2000000,4000000,5.0
484,204,22,21,3,1200000,3600000,4.0
485,205,22,33,2,1500000,3000000,5.0
486,205,22,57,3,1500000,4500000,4.0
487,205,22,38,3,2000000,6000000,4.0
488,205,22,21,1,1200000,1200000,5.0
489,206,22,37,2,1500000,3000000,5.0
490,206,22,26,1,1200000,1200000,3.0
491,207,22,30,3,1500000,4500000,5.0
492,207,22,45,3,2000000,6000000,5.0
493,207,22,26,1,1200000,1200000,4.0
494,208,22,42,1,1500000,1500000,4.0
495,209,22,21,2,1200000,2400000,4.0
496,210,22,30,2,1500000,3000000,5.0
497,210,22,37,3,1500000,4500000,4.0
498,210,22,33,3,1500000,4500000,3.0
499,210,22,53,1,1200000,1200000,5.0
500,211,22,45,1,2000000,2000000,3.0
501,211,22,53,3,1200000,3600000,5.0
502,211,22,42,3,1500000,4500000,4.0
503,212,22,45,1,2000000,2000000,5.0
504,212,22,38,1,2000000,2000000,3.0
505,212,22,37,2,1500000,3000000,5.0
506,213,23,114,3,1200000,3600000,3.0
507,213,23,107,3,1500000,4500000,3.0
508,214,23,108,2,1200000,2400000,5.0
509,214,23,130,2,1200000,2400000,4.0
510,214,23,132,1,1500000,1500000,4.0
511,215,23,106,1,1200000,1200000,4.0
512,215,23,130,1,1200000,1200000,5.0
513,215,23,108,3,1200000,3600000,4.0
514,216,23,116,3,1200000,3600000,
515,216,23,132,3,1500000,4500000,
516,216,23,133,2,1500000,3000000,
517,217,23,104,3,1200000,3600000,4.0
518,217,23,108,1,1200000,1200000,5.0
519,217,23,132,2,1500000,3000000,5.0
520,217,23,126,3,1200000,3600000,5.0
521,218,23,108,2,1200000,2400000,5.0
522,219,23,108,2,1200000,2400000,4.0
523,219,23,110,2,1500000,3000000,5.0
524,220,23,133,1,1500000,1500000,4.0
525,220,23,116,2,1200000,2400000,5.0
526,220,23,107,2,1500000,3000000,3.0
527,221,24,16,3,5000000,15000000,4.0
528,221,24,69,3,3000000,9000000,5.0
529,222,24,76,1,5000000,5000000,5.0
530,222,24,3,2,3000000,6000000,4.0
531,223,24,86,1,5000000,5000000,
532,223,24,75,1,3000000,3000000,
533,223,24,70,1,3000000,3000000,
534,224,24,92,3,3000000,9000000,3.0
535,224,24,3,3,3000000,9000000,5.0
536,224,24,16,2,5000000,10000000,4.0
537,224,24,69,2,3000000,6000000,4.0
538,225,24,16,1,5000000,5000000,
539,225,24,7,3,3000000,9000000,
540,225,24,75,2,3000000,6000000,
541,225,24,70,2,3000000,6000000,
542,226,25,63,2,800000,1600000,5.0
543,226,25,134,1,500000,500000,5.0
544,226,25,61,2,500000,1000000,5.0
545,226,25,71,1,800000,800000,4.0
546,227,25,61,2,500000,1000000,5.0
547,227,25,78,1,500000,500000,5.0
548,227,25,23,2,800000,1600000,5.0
549,227,25,64,2,800000,1600000,4.0
550,228,25,136,1,800000,800000,4.0
551,228,25,72,3,800000,2400000,4.0
552,228,25,28,1,500000,500000,4.0
553,229,25,129,2,500000,1000000,5.0
554,229,25,23,2,800000,1600000,4.0
555,229,25,134,3,500000,1500000,3.0
556,230,25,71,3,800000,2400000,4.0
557,231,25,78,1,500000,500000,3.0
558,231,25,67,3,500000,1500000,3.0
559,231,25,28,1,500000,500000,4.0
560,231,25,63,2,800000,1600000,3.0
561,232,26,73,2,1500000,3000000,4.0
562,232,26,30,3,1500000,4500000,3.0
563,232,26,65,1,2000000,2000000,5.0
564,232,26,80,1,1500000,1500000,4.0
565,233,26,33,2,1500000,3000000,5.0
566,234,26,77,2,1500000,3000000,3.0
567,234,26,37,1,1500000,1500000,4.0
568,234,26,38,3,2000000,6000000,5.0
569,235,26,68,2,1500000,3000000,4.0
570,235,26,34,3,2000000,6000000,5.0
571,236,26,77,3,1500000,4500000,
572,236,26,30,2,1500000,3000000,
573,236,26,80,2,1500000,3000000,
574,236,26,26,3,1200000,3600000,
575,237,26,33,2,1500000,3000000,
576,237,26,77,3,1500000,4500000,
577,237,26,73,3,1500000,4500000,
578,238,26,38,1,2000000,2000000,3.0
579,239,26,68,3,1500000,4500000,4.0
580,239,26,21,3,1200000,3600000,4.0
581,239,26,79,2,1500000,3000000,5.0
582,240,26,37,2,1500000,3000000,4.0
583,240,26,65,1,2000000,2000000,3.0
584,240,26,21,1,1200000,1200000,5.0
585,240,26,33,3,1500000,4500000,5.0
586,241,26,37,1,1500000,1500000,3.0
587,241,26,65,2,2000000,4000000,5.0
588,241,26,38,1,2000000,2000000,5.0
589,241,26,80,3,1500000,4500000,5.0
590,242,26,30,1,1500000,1500000,5.0
591,242,26,68,2,1500000,3000000,4.0
592,243,27,10,1,1200000,1200000,5.0
593,243,27,12,1,1500000,1500000,3.0
594,244,27,4,2,1500000,3000000,4.0
595,244,27,45,3,2000000,6000000,5.0
596,244,27,15,3,2000000,6000000,4.0
597,245,27,20,3,1500000,4500000,5.0
598,245,27,59,3,2000000,6000000,4.0
599,245,27,42,3,1500000,4500000,5.0
600,245,27,8,2,1500000,3000000,5.0
601,246,27,42,2,1500000,3000000,4.0
602,247,27,13,1,2000000,2000000,3.0
603,247,27,15,1,2000000,2000000,4.0
604,247,27,59,2,2000000,4000000,5.0
605,248,27,43,2,2000000,4000000,
606,248,27,45,1,2000000,2000000,
607,248,27,13,2,2000000,4000000,
608,248,27,4,2,1500000,3000000,
609,249,28,36,1,800000,800000,
610,249,28,28,2,500000,1000000,
611,249,28,113,3,800000,2400000,
612,250,28,103,3,500000,1500000,5.0
613,250,28,105,2,800000,1600000,5.0
614,251,28,101,3,500000,1500000,4.0
615,251,28,105,3,800000,2400000,5.0
616,251,28,113,3,800000,2400000,4.0
617,251,28,24,3,800000,2400000,5.0
618,252,28,115,1,800000,800000,3.0
619,253,28,105,2,800000,1600000,5.0
620,253,28,102,2,500000,1000000,4.0
621,253,28,113,1,800000,800000,3.0
622,253,28,115,3,800000,2400000,3.0
623,254,28,105,3,800000,2400000,4.0
624,254,28,101,1,500000,500000,4.0
625,255,28,115,2,800000,1600000,4.0
626,255,28,113,2,800000,1600000,5.0
627,256,28,111,2,500000,1000000,3.0
628,257,28,101,1,500000,500000,5.0
629,257,28,103,1,500000,500000,4.0
630,257,28,102,2,500000,1000000,5.0
631,257,28,105,1,800000,800000,3.0
632,258,28,31,1,800000,800000,5.0
633,258,28,119,1,800000,800000,4.0
634,258,28,109,3,800000,2400000,5.0
635,258,28,24,3,800000,2400000,5.0
636,259,28,24,2,800000,1600000,3.0
637,259,28,102,3,500000,1500000,3.0
638,259,28,105,3,800000,2400000,5.0
639,260,28,103,1,500000,500000,4.0
640,260,28,31,1,800000,800000,5.0
641,260,28,105,1,800000,800000,5.0
642,261,29,24,1,800000,800000,5.0
643,262,29,23,1,800000,800000,5.0
644,262,29,29,3,800000,2400000,5.0
645,263,29,29,2,800000,1600000,5.0
646,263,29,36,1,800000,800000,3.0
647,264,29,36,3,800000,2400000,3.0
648,264,29,31,2,800000,1600000,5.0
649,264,29,29,3,800000,2400000,5.0
650,265,29,24,2,800000,1600000,5.0
651,265,29,31,3,800000,2400000,5.0
652,266,29,23,3,800000,2400000,4.0
653,267,30,69,3,3000000,9000000,
654,267,30,66,2,5000000,10000000,
655,267,30,62,3,5000000,15000000,
656,267,30,70,2,3000000,6000000,
657,268,30,69,3,3000000,9000000,4.0
658,268,30,74,2,5000000,10000000,4.0
659,269,30,76,1,5000000,5000000,5.0
660,269,30,70,2,3000000,6000000,4.0
661,270,30,74,1,5000000,5000000,5.0
662,270,30,76,3,5000000,15000000,4.0
663,270,30,66,1,5000000,5000000,5.0
664,270,30,75,3,3000000,9000000,5.0
665,271,30,66,3,5000000,15000000,5.0
666,272,31,59,3,2000000,6000000,3.0
667,272,31,108,2,1200000,2400000,4.0
668,272,31,110,3,1500000,4500000,4.0
669,272,31,114,1,1200000,1200000,5.0
670,273,31,59,1,2000000,2000000,5.0
671,273,31,106,1,1200000,1200000,3.0
